56300.0	255.810	33.6408	320.630
56400.0	255.530	33.1943	320.454
56500.0	255.250	32.7532	320.279
56600.0	254.970	32.3175	320.103
56700.0	254.690	31.8871	319.927
56800.0	254.410	31.4620	319.751
56900.0	254.130	31.0421	319.575
57000.0	253.850	30.6274	319.399
57100.0	253.570	30.2178	319.223
57200.0	253.290	29.8131	319.047
57300.0	253.010	29.4135	318.870
57400.0	252.730	29.0188	318.694
57500.0	252.450	28.6290	318.517
57600.0	252.170	28.2439	318.340
57700.0	251.890	27.8637	318.164
57800.0	251.610	27.4881	317.987
57900.0	251.330	27.1172	317.810
58000.0	251.050	26.7509	317.633
58100.0	250.770	26.3891	317.455
58200.0	250.490	26.0318	317.278
58300.0	250.210	25.6790	317.101
58400.0	249.930	25.3306	316.923
58500.0	249.650	24.9865	316.746
58600.0	249.370	24.6467	316.568
58700.0	249.090	24.3112	316.390
58800.0	248.810	23.9798	316.212
58900.0	248.530	23.6526	316.034
59000.0	248.250	23.3296	315.856
59100.0	247.970	23.0105	315.678
59200.0	247.690	22.6955	315.500
59300.0	247.410	22.3844	315.322
59400.0	247.130	22.0773	315.143
59500.0	246.850	21.7740	314.965
59600.0	246.570	21.4746	314.786
59700.0	246.290	21.1789	314.607
59800.0	246.010	20.8870	314.428
59900.0	245.730	20.5988	314.249
60000.0	245.450	20.3143	314.070
60100.0	245.170	20.0333	313.891
60200.0	244.890	19.7559	313.712
60300.0	244.610	19.4821	313.532
60400.0	244.330	19.2117	313.353
60500.0	244.050	18.9448	313.173
60600.0	243.770	18.6813	312.993
60700.0	243.490	18.4212	312.814
60800.0	243.210	18.1644	312.634
60900.0	242.930	17.9109	312.454
61000.0	242.650	17.6606	312.274
61100.0	242.370	17.4136	312.093
61200.0	242.090	17.1697	311.913
61300.0	241.810	16.9290	311.733
61400.0	241.530	16.6913	311.552
61500.0	241.250	16.4568	311.371
61600.0	240.970	16.2252	311.191
61700.0	240.690	15.9967	311.010
61800.0	240.410	15.7711	310.829
61900.0	240.130	15.5485	310.648
62000.0	239.850	15.3287	310.467
62100.0	239.570	15.1118	310.285
62200.0	239.290	14.8977	310.104
62300.0	239.010	14.6864	309.922
62400.0	238.730	14.4778	309.741
62500.0	238.450	14.2720	309.559
62600.0	238.170	14.0689	309.377
62700.0	237.890	13.8684	309.195
62800.0	237.610	13.6705	309.013
62900.0	237.330	13.4753	308.831
63000.0	237.050	13.2826	308.649
63100.0	236.770	13.0924	308.467
63200.0	236.490	12.9047	308.284
63300.0	236.210	12.7196	308.102
63400.0	235.930	12.5368	307.919
63500.0	235.650	12.3565	307.736
63600.0	235.370	12.1785	307.553
63700.0	235.090	12.0029	307.370
63800.0	234.810	11.8297	307.187
63900.0	234.530	11.6587	307.004
64000.0	234.250	11.4900	306.821
64100.0	233.970	11.3235	306.637
64200.0	233.690	11.1593	306.454
64300.0	233.410	10.9973	306.270
64400.0	233.130	10.8374	306.086
64500.0	232.850	10.6796	305.903
64600.0	232.570	10.5240	305.719
64700.0	232.290	10.3704	305.535
64800.0	232.010	10.2189	305.350
64900.0	231.730	10.0695	305.166
65000.0	231.450	9.92203	304.982
65100.0	231.170	9.77656	304.797
65200.0	230.890	9.63306	304.612
65300.0	230.610	9.49149	304.428
65400.0	230.330	9.35183	304.243
65500.0	230.050	9.21406	304.058
65600.0	229.770	9.07816	303.873
65700.0	229.490	8.94410	303.688
65800.0	229.210	8.81186	303.502
65900.0	228.930	8.68141	303.317
66000.0	228.650	8.55275	303.131
66100.0	228.370	8.42583	302.946
66200.0	228.090	8.30064	302.760
66300.0	227.810	8.17717	302.574
66400.0	227.530	8.05538	302.388
66500.0	227.250	7.93526	302.202
66600.0	226.970	7.81679	302.016
66700.0	226.690	7.69994	301.829
66800.0	226.410	7.58470	301.643
66900.0	226.130	7.47104	301.456
67000.0	225.850	7.35895	301.269
67100.0	225.570	7.24841	301.083
67200.0	225.290	7.13939	300.896
67300.0	225.010	7.03187	300.709
67400.0	224.730	6.92585	300.522
67500.0	224.450	6.82130	300.334
67600.0	224.170	6.71819	300.147
67700.0	223.890	6.61652	299.959
67800.0	223.610	6.51626	299.772
67900.0	223.330	6.41740	299.584
68000.0	223.050	6.31992	299.396
68100.0	222.770	6.22380	299.208
68200.0	222.490	6.12902	299.020
68300.0	222.210	6.03557	298.832
68400.0	221.930	5.94343	298.644
68500.0	221.650	5.85259	298.455
68600.0	221.370	5.76302	298.266
68700.0	221.090	5.67470	298.078
68800.0	220.810	5.58764	297.889
68900.0	220.530	5.50180	297.700
69000.0	220.250	5.41717	297.511
69100.0	219.970	5.33374	297.322
69200.0	219.690	5.25149	297.133
69300.0	219.410	5.17041	296.943
69400.0	219.130	5.09047	296.754
69500.0	218.850	5.01168	296.564
69600.0	218.570	4.93400	296.374
69700.0	218.290	4.85743	296.184
69800.0	218.010	4.78196	295.994
69900.0	217.730	4.70756	295.804
70000.0	217.450	4.63422	295.614
70100.0	217.170	4.56194	295.423
70200.0	216.890	4.49069	295.233
70300.0	216.610	4.42046	295.042
70400.0	216.330	4.35125	294.852
70500.0	216.050	4.28303	294.661
70600.0	215.770	4.21579	294.470
70700.0	215.490	4.14952	294.279
70800.0	215.210	4.08422	294.087
70900.0	214.930	4.01985	293.896
71000.0	214.650	3.95642	293.704
71100.0	214.450	3.89392	293.568
71200.0	214.250	3.83235	293.431
71300.0	214.050	3.77170	293.294
